,tag,text,0
55297,B-PER,Washingtonis,2
55298,B-PER,We,2
45187,B-ORG,teisi,2
55301,B-PER,What,2
7961,B-LOC,ateljeed,2
12689,B-LOC,kiidetud,2
74284,B-PER,sotsioloogide,2
74283,B-PER,sotsioloogid,2
12683,B-LOC,kihutavad,2
31830,B-ORG,Lennufirma,2
45157,B-ORG,tehingutest,2
45155,B-ORG,tehingut,2
55353,B-PER,aadliku,2
74226,B-PER,soovitanud,2
74224,B-PER,soovitame,2
22474,B-LOC,samal,2
7980,B-LOC,augustiputši,2
38641,B-ORG,krooniga,2
60768,B-PER,juhtkirjas,2
74219,B-PER,soovitabki,2
22482,B-LOC,samastada,2
22483,B-LOC,samasugune,2
22486,B-LOC,samaväärne,2
5976,B-LOC,Tellimused,2
45126,B-ORG,tegin,2
55346,B-PER,_TEO,2
38648,B-ORG,kroonprints,2
45122,B-ORG,tegijad,2
38649,B-ORG,krunti,2
60763,B-PER,juhtivtöötaja,2
31792,B-ORG,Lasnamäel,2
66541,B-PER,magamaminekut,2
22499,B-LOC,sanatooriumis,2
10627,B-LOC,ilmaasjata,2
7976,B-LOC,augustikuus,2
55329,B-PER,Yorgi,2
22469,B-LOC,samaaegselt,2
55330,B-PER,Yorgis,2
74243,B-PER,sopranid,2
74242,B-PER,soprani,2
22450,B-LOC,salapiirituse,2
9364,B-LOC,esimesest,2
22452,B-LOC,salapolitsei,2
74240,B-PER,soovivat,2
22455,B-LOC,salapärase,2
22456,B-LOC,salapärasele,2
45146,B-ORG,tehasesse,2
60772,B-PER,juhtlaulja,2
45144,B-ORG,tehase,2
45143,B-ORG,tehas,2
7974,B-LOC,august,2
1539,B-LOC,East,2
22465,B-LOC,salvestatud,2
45139,B-ORG,tegutsevas,2
74229,B-PER,soovitatakse,2
60770,B-PER,juhtkond,2
55421,B-PER,abiga,2
45031,B-ORG,teavad,2
74750,B-PER,suurkujude,2
22785,B-LOC,sellised,2
3303,B-LOC,Lafontaine,2
73973,B-PER,sirvinud,2
44921,B-ORG,tarbeks,2
55512,B-PER,adresseeritud,2
31658,B-ORG,Kuulmann,2
4743,B-LOC,Populaarse,2
60687,B-PER,juhatuses,2
60686,B-PER,juhatusel,2
55518,B-PER,advokaadid,2
55519,B-PER,advokaadil,2
55520,B-PER,advokaadile,2
73961,B-PER,sinjoriita,2
73960,B-PER,sinjoore,2
22803,B-LOC,seminari,2
22804,B-LOC,seminaril,2
73959,B-PER,sinjoor,2
60685,B-PER,juhatus,2
38750,B-ORG,kunagisel,2
66664,B-PER,majandusministrile,2
22786,B-LOC,selliseid,2
1591,B-LOC,Ehitas,2
22813,B-LOC,senini,2
66651,B-PER,majandusharidusega,2
22755,B-LOC,selgub,2
66636,B-PER,majandusajakirjanik,2
22758,B-LOC,selgus,2
31676,B-ORG,KÕIGE,2
22761,B-LOC,seljaga,2
38730,B-ORG,kulub,2
66641,B-PER,majandusanalüütik,2
9336,B-LOC,esietendust,2
60697,B-PER,juhendav,2
60696,B-PER,juhendas,2
55500,B-PER,adjutandi,2
38735,B-ORG,kulutanud,2
12584,B-LOC,keskklass,2
73985,B-PER,sisearhitektid,2
66646,B-PER,majandusdoktor,2
31665,B-ORG,Kuulutustelehes,2
22777,B-LOC,sellesama,2
22778,B-LOC,sellessamas,2
22779,B-LOC,sellesse,2
38751,B-ORG,kunagisele,2
1597,B-LOC,Ehtne,2
1584,B-LOC,Efert,2
66680,B-PER,majandusteadlasi,2
44881,B-ORG,talt,2
10645,B-LOC,ilmingutele,2
55549,B-PER,after,2
73917,B-PER,sik,2
66684,B-PER,majandustudeng,2
55553,B-PER,agendil,2
10646,B-LOC,ilmneb,2
31622,B-ORG,Kunagise,2
22863,B-LOC,serva,2
55556,B-PER,agente,2
22865,B-LOC,ses,2
55558,B-PER,agentidele,2
44868,B-ORG,takka,2
73906,B-PER,siinsed,2
5911,B-LOC,Tavalisele,2
22872,B-LOC,shampust,2
22873,B-LOC,shansid,2
38771,B-ORG,kunstiagentuuri,2
66690,B-PER,majaomanikest,2
66681,B-PER,majandusteadlast,2
73925,B-PER,silitab,2
31646,B-ORG,Kurve,2
22847,B-LOC,seotust,2
60681,B-PER,juhatatud,2
22820,B-LOC,seoks,2
66670,B-PER,majanduspolitseinik,2
73944,B-PER,silmitses,2
73943,B-PER,silmitseda,2
73942,B-PER,silmis,2
12564,B-LOC,keskaegset,2
5917,B-LOC,Teade,2
38759,B-ORG,kunde,2
44892,B-ORG,tanklakett,2
22835,B-LOC,seostati,2
44891,B-ORG,tanklad,2
1600,B-LOC,Eik,2
73932,B-PER,silmad,2
44890,B-ORG,tankimist,2
4749,B-LOC,Portugalist,2
38762,B-ORG,kuninga,2
22844,B-LOC,seotus,2
44886,B-ORG,talvise,2
55488,B-PER,absurdikirjanik,2
31684,B-ORG,Käesolev,2
45030,B-ORG,teatud,2
12614,B-LOC,keskpaigas,2
5941,B-LOC,Tegime,2
45013,B-ORG,teatama,2
31724,B-ORG,Küll,2
74075,B-PER,sloveen,2
45010,B-ORG,teatada,2
5939,B-LOC,Tegelikult,2
55440,B-PER,abilinnapeade,2
38695,B-ORG,kukkunud,2
66603,B-PER,mainitakse,2
31716,B-ORG,Kõusaar,2
55446,B-PER,abilisel,2
4722,B-LOC,Politseiprefektuuri,2
55448,B-PER,abilisi,2
22672,B-LOC,seisneb,2
22674,B-LOC,seista,2
22675,B-LOC,seisu,2
1575,B-LOC,Eestile,2
38701,B-ORG,kukutas,2
38704,B-ORG,kuldse,2
66596,B-PER,mainiksin,2
55432,B-PER,abikomissari,2
24537,B-LOC,tariifid,2
66595,B-PER,mainigem,2
22627,B-LOC,sega,2
10636,B-LOC,ilmavalgust,2
22629,B-LOC,segada,2
22631,B-LOC,segadust,2
55425,B-PER,abikaasad,2
55426,B-PER,abikaasal,2
66592,B-PER,maini,2
22635,B-LOC,segamini,2
55428,B-PER,abikaasalt,2
45023,B-ORG,teatavaks,2
38691,B-ORG,kujutavad,2
74088,B-PER,sobinud,2
8017,B-LOC,autasu,2
22641,B-LOC,segatud,2
45020,B-ORG,teatatakse,2
3315,B-LOC,Laidoner,2
1569,B-LOC,Eesti--,2
45018,B-ORG,teataski,2
74082,B-PER,so,2
44991,B-ORG,teadmata,2
44989,B-ORG,teadlik,2
74005,B-PER,siseministrile,2
22714,B-LOC,sekkusid,2
44968,B-ORG,tausta,2
1576,B-LOC,Eestimaa,2
55469,B-PER,abitreener,2
1581,B-LOC,Eestlane,2
60712,B-PER,juhitav,2
44962,B-ORG,tasunud,2
66625,B-PER,majaehitajale,2
22729,B-LOC,sel,2
10641,B-LOC,ilmingud,2
55479,B-PER,abiõpetaja,2
3305,B-LOC,Lahemaal,2
31687,B-ORG,Käis,2
74012,B-PER,sisenõunik,2
74011,B-PER,sisenes,2
44952,B-ORG,taskus,2
22740,B-LOC,selga,2
22742,B-LOC,selgeks,2
74008,B-PER,siseneb,2
74006,B-PER,siseministrit,2
44969,B-ORG,taustal,2
12596,B-LOC,keskkriminaalpolitsei,2
22685,B-LOC,seisund,2
22712,B-LOC,sekkunud,2
44987,B-ORG,teadlane,2
44986,B-ORG,teadis,2
38706,B-ORG,kulgeb,2
22690,B-LOC,seisvat,2
55457,B-PER,abipolitseinik,2
22692,B-LOC,seitset,2
22693,B-LOC,seitsme,2
8027,B-LOC,autode,2
5934,B-LOC,Teenindus,2
22697,B-LOC,seitsmes,2
44981,B-ORG,teadagi,2
55460,B-PER,abiprokuröri,2
38708,B-ORG,kulmineerus,2
4726,B-LOC,Pommitame,2
22703,B-LOC,sekka,2
10637,B-LOC,ilmekalt,2
44972,B-ORG,tavalise,2
22709,B-LOC,sekkumine,2
38712,B-ORG,kultusbänd,2
22374,B-LOC,sadam,2
22371,B-LOC,sada,2
5984,B-LOC,Tenno,2
60914,B-PER,juulis,2
60913,B-PER,juulini,2
10600,B-LOC,iidses,2
60912,B-PER,juulil,2
6021,B-LOC,Tiido,2
22006,B-LOC,rivis,2
45464,B-ORG,toimetab,2
45461,B-ORG,toime,2
32037,B-ORG,Man,2
1465,B-LOC,Deutschland,2
74596,B-PER,sundüürnik,2
66324,B-PER,löökriistamängija,2
38468,B-ORG,koosseis,2
74592,B-PER,sundinud,2
74591,B-PER,sundida,2
55072,B-PER,Vastab,2
66326,B-PER,löömamees,2
55075,B-PER,Vastukaaluks,2
22026,B-LOC,rollist,2
22027,B-LOC,romaan,2
38459,B-ORG,kooskõlastada,2
21999,B-LOC,ritta,2
32029,B-ORG,Makarov,2
4676,B-LOC,Pilt,2
4675,B-LOC,Pillesaar,2
7891,B-LOC,asukohaks,2
55043,B-PER,Vanameister,2
12807,B-LOC,kinnitada,2
21976,B-LOC,rippus,2
21977,B-LOC,rippuvat,2
60921,B-PER,juuraprofessor,2
45482,B-ORG,toimis,2
74623,B-PER,supermodelli,2
66308,B-PER,lõõbib,2
45477,B-ORG,toimik,2
45476,B-ORG,toimib,2
32051,B-ORG,Marju,2
60917,B-PER,juunil,2
21993,B-LOC,ristis,2
21994,B-LOC,ristisõda,2
21995,B-LOC,ristiti,2
21996,B-LOC,ristitud,2
32048,B-ORG,Mari,2
3377,B-LOC,Leidsime,2
45447,B-ORG,tohtinud,2
45490,B-ORG,toimuma,2
74556,B-PER,sukeldumisfänn,2
74554,B-PER,sujuvalt,2
22065,B-LOC,rublad,2
66344,B-PER,lühikokkuvõte,2
55099,B-PER,Vendade,2
38483,B-ORG,koostavad,2
66346,B-PER,lükanud,2
74547,B-PER,suitsetavad,2
45415,B-ORG,tituleeritud,2
74545,B-PER,suits,2
32006,B-ORG,Maarjamaa,2
74543,B-PER,suhtuvad,2
66348,B-PER,lükatakse,2
22078,B-LOC,ruttasid,2
66349,B-PER,lükitud,2
32003,B-ORG,Maapangast,2
22082,B-LOC,ruumi,2
10601,B-LOC,iidsest,2
60894,B-PER,juubilar,2
74536,B-PER,suhtunud,2
38481,B-ORG,koostati,2
32013,B-ORG,Mae,2
22031,B-LOC,romantilise,2
38479,B-ORG,koostatakse,2
7895,B-LOC,asukoht,2
55078,B-PER,Vastus,2
74581,B-PER,sulle,2
66329,B-PER,löövad,2
74579,B-PER,sulgusid,2
1469,B-LOC,Dezinovile,2
22038,B-LOC,rongipilet,2
55080,B-PER,Vastusignaal,2
38471,B-ORG,koostab,2
45440,B-ORG,toetus,2
38472,B-ORG,koostada,2
45437,B-ORG,toetub,2
22049,B-LOC,ronisin,2
32021,B-ORG,Maie,2
60900,B-PER,juuditar,2
22053,B-LOC,roogasid,2
9421,B-LOC,esinemisega,2
32018,B-ORG,Mai,2
66339,B-PER,lühidalt,2
21971,B-LOC,rinne,2
38446,B-ORG,koopia,2
22367,B-LOC,saavutasid,2
1442,B-LOC,Dahlgren,2
1444,B-LOC,Dallas,2
66263,B-PER,lõpetati,2
21877,B-LOC,riigiks,2
66264,B-PER,lõpetav,2
54986,B-PER,Vaher,2
12826,B-LOC,kinos,2
38413,B-ORG,koolis,2
54988,B-PER,Vahetasime,2
74705,B-PER,suundunud,2
66267,B-PER,lõpevad,2
7867,B-LOC,astumise,2
45552,B-ORG,toonane,2
38415,B-ORG,koolitatakse,2
9429,B-LOC,esinemistel,2
38417,B-ORG,koolituskeskuse,2
74695,B-PER,suunata,2
45546,B-ORG,tookord,2
66272,B-PER,lõppenud,2
3388,B-LOC,Lembit,2
45563,B-ORG,tootev,2
45564,B-ORG,tootis,2
21899,B-LOC,riigivisiidist,2
12827,B-LOC,kinoseanss,2
3398,B-LOC,Lenini,2
21837,B-LOC,revolutsioonieelsest,2
32127,B-ORG,Millega,2
45585,B-ORG,torni,2
60962,B-PER,jälitas,2
21846,B-LOC,riba,2
74737,B-PER,suurkaupmees,2
74733,B-PER,suurim,2
60955,B-PER,jälgib,2
54974,B-PER,Vabandame,2
66256,B-PER,lõpetamist,2
1440,B-LOC,DJd,2
54977,B-PER,Vabariigis,2
3393,B-LOC,Lenin,2
10593,B-LOC,ihuüksi,2
74721,B-PER,suurendab,2
21865,B-LOC,riigiametnik,2
60952,B-PER,jälestab,2
74718,B-PER,suureks,2
74691,B-PER,suunaja,2
21900,B-LOC,riigivisiit,2
21964,B-LOC,ringles,2
45516,B-ORG,tollases,2
21938,B-LOC,rikkus,2
45514,B-ORG,tollased,2
21942,B-LOC,rikub,2
7881,B-LOC,astuvad,2
38437,B-ORG,koondis,2
38438,B-ORG,koondise,2
74651,B-PER,surm,2
45508,B-ORG,toitunud,2
45506,B-ORG,toitlustusfirma,2
32069,B-ORG,Matra,2
10597,B-LOC,iidse,2
21953,B-LOC,rindel,2
55032,B-PER,Vallavanema,2
60930,B-PER,juurdlus,2
12808,B-LOC,kinnitanud,2
55034,B-PER,Valmieras,2
38443,B-ORG,koonduma,2
7889,B-LOC,asukoha,2
21963,B-LOC,ringkäik,2
55024,B-PER,Valik,2
55022,B-PER,Valguskunstnik,2
54998,B-PER,Vaidlus,2
21933,B-LOC,rikkas,2
10595,B-LOC,iialgi,2
74685,B-PER,suudleb,2
32090,B-ORG,Mega,2
32089,B-ORG,Meeste,2
38426,B-ORG,koondab,2
32085,B-ORG,Meenub,2
1454,B-LOC,Demjanov,2
55013,B-PER,Valgamaalt,2
32082,B-ORG,Meelelahutuskontsern,2
55015,B-PER,Valge,2
32079,B-ORG,Medböe,2
74667,B-PER,surutud,2
45522,B-ORG,tolle,2
12812,B-LOC,kinnitati,2
21927,B-LOC,rikkad,2
60936,B-PER,juurtega,2
21930,B-LOC,rikkale,2
74663,B-PER,suruma,2
38433,B-ORG,koondati,2
55110,B-PER,Venemaalt,2
66353,B-PER,lükkav,2
66354,B-PER,lüli,2
1509,B-LOC,EBRD,2
22282,B-LOC,saaksin,2
5992,B-LOC,Terrorirünnakud,2
12729,B-LOC,killukesi,2
12728,B-LOC,killuke,2
45261,B-ORG,telekauplus,2
74371,B-PER,sprinteri,2
45259,B-ORG,telekanalite,2
74367,B-PER,sportlastest,2
38585,B-ORG,korvpalliliigasse,2
66461,B-PER,maalinäitus,2
45255,B-ORG,telekanalilt,2
22295,B-LOC,saamist,2
7936,B-LOC,asutavad,2
12722,B-LOC,kiitust,2
66463,B-PER,maaliprofessor,2
74359,B-PER,sportkupee,2
55252,B-PER,Võib-olla,2
22304,B-LOC,saared,2
45248,B-ORG,telejaamas,2
45263,B-ORG,telekomi,2
74377,B-PER,staabiülemale,2
45246,B-ORG,telejaam,2
7930,B-LOC,asutanud,2
74404,B-PER,starti,2
22247,B-LOC,saadame,2
3352,B-LOC,Lausanne'is,2
38566,B-ORG,korruse,2
22250,B-LOC,saadavad,2
12747,B-LOC,kindlustamiseks,2
60828,B-PER,jumaldas,2
45283,B-ORG,telesatelliit,2
38569,B-ORG,korrust,2
9377,B-LOC,esindajaga,2
12740,B-LOC,kindlaks,2
12737,B-LOC,kilulinn,2
74389,B-PER,staarid,2
4693,B-LOC,Piritalt,2
5995,B-LOC,Tervel,2
22269,B-LOC,saadikule,2
31888,B-ORG,Loen,2
12733,B-LOC,kilomeeter,2
55240,B-PER,Väljavõtteid,2
38589,B-ORG,korüfee,2
22308,B-LOC,saarele,2
38489,B-ORG,koostööpartneri,2
31853,B-ORG,Liitumine,2
55278,B-PER,Võtame,2
66486,B-PER,maaparandaja,2
7947,B-LOC,asuval,2
7949,B-LOC,asuvalt,2
22348,B-LOC,saatmise,2
38605,B-ORG,kraavi,2
1521,B-LOC,ELKEN,2
45213,B-ORG,tekkimises,2
12704,B-LOC,kiirtee,2
55282,B-PER,Vürst,2
22354,B-LOC,saatusest,2
31848,B-ORG,Liidu,2
45210,B-ORG,tekitava,2
55284,B-PER,WALSH,2
45208,B-ORG,tekitasid,2
12702,B-LOC,kiirrongiga,2
7956,B-LOC,asuvates,2
22363,B-LOC,saavutamiseks,2
74307,B-PER,spetsiaalne,2
31852,B-ORG,Liit,2
45222,B-ORG,tekst,2
9369,B-LOC,esimestest,2
3342,B-LOC,Lasnamäe,2
60809,B-PER,julgeolekuülem,2
22312,B-LOC,saart,2
38593,B-ORG,kosmoselaev,2
74349,B-PER,spordireporter,2
22316,B-LOC,saastatud,2
38595,B-ORG,kostab,2
12716,B-LOC,kiitis,2
55261,B-PER,Võitnud,2
60805,B-PER,julgeolekunõuniku,2
31864,B-ORG,Lilleorg,2
74340,B-PER,spordifotograaf,2
45232,B-ORG,telefoni,2
66478,B-PER,maandusid,2
22329,B-LOC,saati,2
31861,B-ORG,Like,2
60801,B-PER,julgelt,2
66482,B-PER,maanteed,2
66483,B-PER,maanteel,2
22336,B-LOC,saatkonna,2
38563,B-ORG,korrumpeerunud,2
22241,B-LOC,saabuvat,2
74408,B-PER,startiv,2
55148,B-PER,Viieaastane,2
31963,B-ORG,Lühendatult,2
74485,B-PER,sugulasele,2
55152,B-PER,Viimaks,2
22144,B-LOC,rõhub,2
66390,B-PER,maailmakuulus,2
55158,B-PER,Viis,2
74476,B-PER,subjekt,2
22153,B-LOC,rõivad,2
45353,B-ORG,tervitas,2
22158,B-LOC,rõõm,2
60858,B-PER,jutuajamine,2
55165,B-PER,Vilja,2
22162,B-LOC,rõõmus,2
3363,B-LOC,Leedu,2
55167,B-PER,Viljandist,2
22165,B-LOC,rõõmustas,2
22166,B-LOC,rõõmustavad,2
74466,B-PER,stuudiokülalise,2
9405,B-LOC,esindust,2
74488,B-PER,sugulust,2
60870,B-PER,jutustada,2
22238,B-LOC,saabuva,2
55145,B-PER,Viide,2
22094,B-LOC,rändab,2
60881,B-PER,jutustavad,2
22104,B-LOC,rändurid,2
45389,B-ORG,tingimata,2
55130,B-PER,Vestlus,2
55131,B-PER,Vestluses,2
66372,B-PER,maadeuurija,2
74509,B-PER,suhtekorraldusjuhi,2
74507,B-PER,suhtekorraldusdirektor,2
66374,B-PER,maadleb,2
22119,B-LOC,räägi,2
9411,B-LOC,esineja,2
9410,B-LOC,esinedes,2
22122,B-LOC,räägiks,2
38509,B-ORG,kordagi,2
31971,B-ORG,MARDNA,2
1489,B-LOC,Draamateatrisse,2
74496,B-PER,suhetes,2
7913,B-LOC,asusin,2
7917,B-LOC,asustasid,2
31948,B-ORG,Lääne,2
9404,B-LOC,esindusse,2
10606,B-LOC,iive,2
3362,B-LOC,Leedo,2
74438,B-PER,strateegiajuht,2
38541,B-ORG,korraldama,2
6004,B-LOC,Texases,2
45316,B-ORG,teooria,2
9394,B-LOC,esindava,2
22213,B-LOC,s.t.,2
12765,B-LOC,kingiti,2
60843,B-PER,juristile,2
22220,B-LOC,saabu,2
45304,B-ORG,telliti,2
9381,B-LOC,esindajat,2
4690,B-LOC,Piret,2
55210,B-PER,VÄÄRT,2
31913,B-ORG,Lugejakiri,2
31912,B-ORG,Lugedes,2
74413,B-PER,sten,2
4692,B-LOC,Piritale,2
74409,B-PER,statistik,2
22202,B-LOC,rünnati,2
22201,B-LOC,rünnata,2
55188,B-PER,Vladimir,2
55181,B-PER,Virginia,2
22177,B-LOC,rügement,2
12774,B-LOC,kinkinud,2
55177,B-PER,Vincent,2
38534,B-ORG,korralda,2
45334,B-ORG,terminaal,2
31940,B-ORG,Läbirääkimisi,2
22184,B-LOC,rühmitusest,2
66407,B-PER,maailmarekordimees,2
55182,B-PER,Virossa,2
22198,B-LOC,rünnakuid,2
31938,B-ORG,Läbi,2
9401,B-LOC,esinduslik,2
12772,B-LOC,kinkimine,2
12771,B-LOC,kinkida,2
38537,B-ORG,korraldades,2
22195,B-LOC,rünnak,2
45324,B-ORG,teostab,2
22197,B-LOC,rünnakuga,2
30854,B-ORG,Guitar,2
12129,B-LOC,karistuseks,2
72560,B-PER,reklaamivad,2
8596,B-LOC,edastas,2
41784,B-ORG,osutub,2
27393,B-LOC,vange,2
70259,B-PER,peategelasi,2
41783,B-ORG,osutas,2
70257,B-PER,peategelasele,2
41782,B-ORG,osutanud,2
41781,B-ORG,osutada,2
29452,B-LOC,ületavad,2
58150,B-PER,eradetektiiv,2
27401,B-LOC,vangistus,2
29451,B-LOC,ületasid,2
2864,B-LOC,Kodumaal,2
70250,B-PER,peatanud,2
70249,B-PER,peatada,2
68570,B-PER,nimede,2
29447,B-LOC,ületaks,2
29446,B-LOC,ületades,2
41772,B-ORG,ostsid,2
68572,B-PER,nimedele,2
41785,B-ORG,osutunud,2
27388,B-LOC,vanematel,2
11012,B-LOC,isu,2
41788,B-ORG,otsa,2
27359,B-LOC,vanamees,2
11005,B-LOC,istusin,2
41803,B-ORG,otsides,2
11006,B-LOC,istutamist,2
40364,B-ORG,matsh,2
58140,B-PER,episood,2
70279,B-PER,peatreenerit,2
70277,B-PER,peatreenerile,2
11476,B-LOC,järgse,2
8594,B-LOC,edastamine,2
2379,B-LOC,Janita,2
58142,B-PER,episoodi,2
2380,B-LOC,Jannseni,2
27380,B-LOC,vanemaid,2
59311,B-PER,helikopteripiloot,2
70267,B-PER,peatoimetajale,2
27384,B-LOC,vanemate,2
41790,B-ORG,otsas,2
41789,B-ORG,otsaga,2
41770,B-ORG,ostmiseks,2
27415,B-LOC,vanimaks,2
29465,B-LOC,ülevaatenäitus,2
41747,B-ORG,oska,2
58178,B-PER,erasekretär,2
58179,B-PER,erasekretäri,2
27452,B-LOC,varases,2
27453,B-LOC,varasid,2
41742,B-ORG,osaühingult,2
70208,B-PER,peaosaliste,2
27456,B-LOC,varastasid,2
70207,B-PER,peaosalist,2
29428,B-LOC,ülesandel,2
58182,B-PER,erastamine,2
2857,B-LOC,Kodanikuühiskond,2
58184,B-PER,erastamisboss,2
58185,B-PER,erastamise,2
29426,B-LOC,ülesandeid,2
59297,B-PER,heitsin,2
11456,B-LOC,järgitakse,2
2856,B-LOC,Knowlton,2
27467,B-LOC,varemed,2
29423,B-LOC,ülepea,2
70214,B-PER,peaostujuht,2
41748,B-ORG,oskab,2
27417,B-LOC,vanimat,2
41750,B-ORG,oskasid,2
2393,B-LOC,Jeltsov,2
5264,B-LOC,Saarinen,2
27421,B-LOC,vanune,2
58163,B-PER,erakonnakaaslase,2
70234,B-PER,peas,2
27425,B-LOC,vanuses,2
58165,B-PER,erakooli,2
68577,B-PER,nimekaimu,2
70230,B-PER,pearežissöör,2
41760,B-ORG,ostetakse,2
58168,B-PER,eraldada,2
27432,B-LOC,vapustas,2
58169,B-PER,eraldas,2
59303,B-PER,heledapäine,2
68580,B-PER,nimekirja,2
29435,B-LOC,üleskutse,2
40379,B-ORG,meediagrupp,2
2399,B-LOC,Johanson,2
11462,B-LOC,järgmiseks,2
70287,B-PER,peatusid,2
29466,B-LOC,ülevaates,2
68591,B-PER,nimeta,2
70352,B-PER,pekka@ekspress.ee,2
27266,B-LOC,valitsusele,2
70351,B-PER,peituvad,2
70350,B-PER,peitunud,2
11515,B-LOC,jätkas,2
70347,B-PER,peitu,2
41859,B-ORG,paigutama,2
29502,B-LOC,ülistatud,2
2366,B-LOC,Jaguar,2
59338,B-PER,helistan,2
70341,B-PER,peidab,2
27279,B-LOC,vallandanud,2
27281,B-LOC,vallandus,2
11513,B-LOC,jätkan,2
27284,B-LOC,vallast,2
5043,B-LOC,Regent,2
68535,B-PER,neurokirurgi,2
40346,B-ORG,marko.magi@ekspress.ee,2
11509,B-LOC,jätaks,2
59332,B-PER,helises,2
27265,B-LOC,valitsuse,2
41862,B-ORG,paigutanud,2
58104,B-PER,enesetapu,2
29505,B-LOC,ülitugeva,2
27234,B-LOC,valimisliiduga,2
70375,B-PER,pensionärid,2
58078,B-PER,endised,2
41877,B-ORG,paiknevate,2
27240,B-LOC,valimist,2
68520,B-PER,neoimpressionisti,2
68522,B-PER,neopopkunstnik,2
11527,B-LOC,jätkuvad,2
41871,B-ORG,paiknev,2
11520,B-LOC,jätku,2
70362,B-PER,pelga,2
41869,B-ORG,paikneb,2
41868,B-ORG,paika,2
5040,B-LOC,Reformierakonna,2
41866,B-ORG,paigutati,2
27257,B-LOC,valitsesid,2
41865,B-ORG,paigutatakse,2
59342,B-PER,helistasime,2
70355,B-PER,peksavad,2
40348,B-ORG,marsruudil,2
41844,B-ORG,paelub,2
11481,B-LOC,järgset,2
27324,B-LOC,valmivad,2
68548,B-PER,nihkus,2
70310,B-PER,peaökonomist,2
2871,B-LOC,Kofkin,2
58119,B-PER,ennustaja,2
27332,B-LOC,valvas,2
27333,B-LOC,valvavad,2
2870,B-LOC,Koertest,2
29474,B-LOC,üleöö,2
41821,B-ORG,otsustab,2
8585,B-LOC,edasimüüja,2
27340,B-LOC,vampiir,2
58124,B-PER,ennustati,2
41818,B-ORG,otsusega,2
68555,B-PER,niiditõmbajaks,2
41814,B-ORG,otsivad,2
29469,B-LOC,üleviimine,2
58130,B-PER,entusiast,2
8590,B-LOC,edaspidigi,2
27353,B-LOC,vanal,2
27325,B-LOC,valu,2
41831,B-ORG,otsustatakse,2
11502,B-LOC,järsult,2
68545,B-PER,nigu,2
27298,B-LOC,valmima,2
29488,B-LOC,ülikoolilinna,2
41841,B-ORG,paberid,2
41840,B-ORG,paberi,2
8578,B-LOC,ecstasy,2
27304,B-LOC,valmisid,2
70321,B-PER,peegeldavad,2
11496,B-LOC,järjekorras,2
70319,B-PER,peegeldab,2
11494,B-LOC,järjekordset,2
27312,B-LOC,valmistasid,2
29484,B-LOC,ülikool,2
11492,B-LOC,järjekordsel,2
68544,B-PER,nia,2
27317,B-LOC,valmistavad,2
11490,B-LOC,järjekordse,2
27319,B-LOC,valmistuda,2
27320,B-LOC,valmistusid,2
27321,B-LOC,valmistuvad,2
27469,B-LOC,varemgi,2
58192,B-PER,erastasid,2
70378,B-PER,peoga,2
41632,B-ORG,ootas,2
27629,B-LOC,veebruarini,2
40434,B-ORG,meeskonnast,2
58281,B-PER,erutatud,2
27633,B-LOC,veedab,2
40436,B-ORG,meesnäitleja,2
59257,B-PER,have,2
2456,B-LOC,Järgmise,2
2457,B-LOC,Järgmises,2
68654,B-PER,nokitses,2
70069,B-PER,peaanalüütik,2
70067,B-PER,peaaegu-ristiisa,2
27644,B-LOC,veenis,2
11031,B-LOC,jaaniööl,2
8641,B-LOC,eeliseid,2
27648,B-LOC,veerand,2
2460,B-LOC,Järgnevad,2
70060,B-PER,paviljonis,2
40444,B-ORG,meestest,2
11032,B-LOC,jaanuar,2
27627,B-LOC,veebruarikuus,2
58277,B-PER,erupolkovnik,2
68663,B-PER,noobelmark,2
27621,B-LOC,vedu,2
70099,B-PER,peaga,2
40424,B-ORG,meenutavad,2
11441,B-LOC,järelepärimise,2
27601,B-LOC,vastuvõttu,2
27602,B-LOC,vastuvõtu,2
27604,B-LOC,vastuvõtul,2
58267,B-PER,erukapten,2
58269,B-PER,erukindral,2
11439,B-LOC,järeleandmisi,2
27610,B-LOC,veavad,2
8941,B-LOC,elamud,2
29352,B-LOC,ükspäev,2
27613,B-LOC,vedamine,2
58272,B-PER,erukindralmajor,2
27616,B-LOC,vedasid,2
2445,B-LOC,JÕGEDA,2
68644,B-PER,noaga,2
59262,B-PER,heameelt,2
2448,B-LOC,JÜRGEN,2
5247,B-LOC,Saab,2
27660,B-LOC,veerul,2
41649,B-ORG,operatsioonisüsteem,2
58318,B-PER,esilinastub,2
58319,B-PER,esilinastunud,2
40458,B-ORG,mehi,2
41581,B-ORG,omandada,2
41580,B-ORG,omandab,2
41579,B-ORG,omamoodi,2
70016,B-PER,pastishsh,2
8932,B-LOC,elamine,2
8931,B-LOC,elame,2
68686,B-PER,nooremat,2
40465,B-ORG,meister,2
27710,B-LOC,venda,2
41570,B-ORG,omaaegses,2
27713,B-LOC,vene,2
58331,B-PER,esimehelt,2
27715,B-LOC,venekeelne,2
41568,B-ORG,omaaegsed,2
8659,B-LOC,eelkäija,2
29298,B-LOC,ühisnäitusel,2
27720,B-LOC,venelane,2
8652,B-LOC,eelistasid,2
29310,B-LOC,ühtaegu,2
27662,B-LOC,veeta,2
