,tag,text,0
27023,B-LOC,sõjaväeatashee,3
64390,B-PER,sobiks,3
74902,I-ORG,anti,3
27003,B-LOC,sõjatööstuse,3
29387,B-LOC,tu,3
83683,I-ORG,tiimi,3
54728,B-PER,kadumist,3
83687,I-ORG,tiitel,3
74899,I-ORG,ansamblist,3
26966,B-LOC,sõjameeste,3
83705,I-ORG,tippkohtumisel,3
26961,B-LOC,sõjalist,3
74891,I-ORG,andsid,3
53834,B-PER,imestab,3
29415,B-LOC,tugevamaid,3
38355,B-ORG,kahjum,3
83713,I-ORG,tippu,3
53824,B-PER,imagot,3
64407,B-PER,sokutas,3
38353,B-ORG,kahjukäsitleja,3
38352,B-ORG,kahjuks,3
83729,I-ORG,toetamine,3
49690,B-PER,Reisid,3
74880,I-ORG,andma,3
26919,B-LOC,sõjaga,3
74869,I-ORG,analüütikud,3
26897,B-LOC,sõitmist,3
82061,I-ORG,registreeritud,3
27039,B-LOC,sõjaväel,3
64369,B-PER,skandaalseim,3
75735,I-ORG,ekraanile,3
29314,B-LOC,trükimeedia,3
27182,B-LOC,süda,3
27170,B-LOC,söögikohas,3
39439,B-ORG,korraldada,3
27139,B-LOC,sõpradega,3
27138,B-LOC,sõprade,3
29324,B-LOC,tsaar,3
49719,B-PER,Rootslase,3
74970,I-ORG,arhitektuurivõistlusel,3
67358,B-PER,utoopia,3
27115,B-LOC,sõltumatuse,3
29328,B-LOC,tsaaride,3
39491,B-ORG,korvpallimeeskonna,3
27108,B-LOC,sõltub,3
82086,I-ORG,reklaamib,3
83608,I-ORG,tellija,3
54679,B-PER,kaasmaalase,3
75734,I-ORG,ekraanil,3
63827,B-PER,sattumine,3
82083,I-ORG,reklaami,3
83622,I-ORG,telliti,3
74927,I-ORG,arendusdirektorina,3
29339,B-LOC,tsemenditehas,3
29340,B-LOC,tsemenditehase,3
27065,B-LOC,sõjaväeluures,3
64389,B-PER,sobib,3
27059,B-LOC,sõjaväelise,3
63808,B-PER,sarjast,3
39498,B-ORG,korvpalluri,3
53807,B-PER,ilmutas,3
29472,B-LOC,tuletorni,3
63778,B-PER,sammu,3
81988,I-ORG,rallil,3
38288,B-ORG,kaardi,3
49653,B-PER,Rahandusministeeriumi,3
83816,I-ORG,toodi,3
81938,I-ORG,rahule,3
83822,I-ORG,toonane,3
39648,B-ORG,kultuuritoimetaja,3
54851,B-PER,kaitsta,3
83833,I-ORG,tootmisdirektor,3
53725,B-PER,igatahes,3
67024,B-PER,tõsteti,3
29580,B-LOC,tunduvad,3
26760,B-LOC,suvilate,3
39652,B-ORG,kulul,3
38263,B-ORG,kaabel-TV,3
29588,B-LOC,tunginud,3
26745,B-LOC,suveräänsust,3
64478,B-PER,sooviks,3
54882,B-PER,kaldub,3
29604,B-LOC,tunnistab,3
29615,B-LOC,tunnuslause,3
64487,B-PER,soovist,3
67023,B-PER,tõstetakse,3
74776,I-ORG,algas,3
64491,B-PER,soovitanud,3
38259,B-ORG,jõusaalis,3
83864,I-ORG,traditsiooniline,3
26717,B-LOC,suve,3
26713,B-LOC,suutnud,3
54894,B-PER,kallab,3
83806,I-ORG,toodab,3
29535,B-LOC,tullakse,3
64461,B-PER,soosik,3
54809,B-PER,kahtlustas,3
53799,B-PER,ilmumise,3
29486,B-LOC,tulevaid,3
54776,B-PER,kahetseb,3
29490,B-LOC,tulevane,3
53798,B-PER,ilmumine,3
75780,I-ORG,elanikkonna,3
49671,B-PER,Randla,3
54794,B-PER,kahte,3
63753,B-PER,samad,3
81968,I-ORG,rajaja,3
54805,B-PER,kahtlusi,3
38293,B-ORG,kaarti,3
26849,B-LOC,sõduritele,3
38292,B-ORG,kaart,3
74812,I-ORG,alt,3
64451,B-PER,soomlaste,3
81963,I-ORG,rahvusvahelisel,3
75784,I-ORG,elanud,3
63730,B-PER,salapärase,3
39598,B-ORG,kukkus,3
74834,I-ORG,ameerika,3
83782,I-ORG,toimuva,3
81961,I-ORG,rahvusvaheline,3
26825,B-LOC,sõdade,3
54847,B-PER,kaitsjate,3
75785,I-ORG,elas,3
64456,B-PER,sooritatud,3
54850,B-PER,kaitsnud,3
63850,B-PER,seadnud,3
39438,B-ORG,korraldab,3
83274,I-ORG,tahtis,3
49818,B-PER,Seal,3
82312,I-ORG,rõhutas,3
63944,B-PER,seiklustest,3
67049,B-PER,tõvest,3
82294,I-ORG,ruumis,3
27446,B-LOC,tagastada,3
27443,B-LOC,tagasitulekut,3
83380,I-ORG,teadmata,3
54522,B-PER,järjekordne,3
29078,B-LOC,tore,3
38434,B-ORG,kandidaat,3
27426,B-LOC,tagasihoidlik,3
54523,B-PER,järjekordse,3
82287,I-ORG,ruumes,3
75133,I-ORG,astronoom,3
75125,I-ORG,asjus,3
82283,I-ORG,rubriigis,3
39244,B-ORG,kongress,3
83407,I-ORG,teate,3
27405,B-LOC,tagalasse,3
63924,B-PER,segab,3
82268,I-ORG,romaan,3
82266,I-ORG,rolli,3
67268,B-PER,umbusaldamise,3
39257,B-ORG,konkurendid,3
38428,B-ORG,kandidaadi,3
27377,B-LOC,tabada,3
75099,I-ORG,aseprefekt,3
75096,I-ORG,asemele,3
29124,B-LOC,traditsioonid,3
64332,B-PER,sisenes,3
39201,B-ORG,kommentaari,3
27192,B-LOC,südameks,3
54503,B-PER,järgmise,3
64300,B-PER,sipuu,3
53956,B-PER,intervjuud,3
27595,B-LOC,tank,3
83291,I-ORG,talu,3
27568,B-LOC,talve,3
27565,B-LOC,talust,3
39181,B-ORG,kolumnist,3
63960,B-PER,seisukohale,3
27560,B-LOC,talupoja,3
27552,B-LOC,taluniku,3
75152,I-ORG,asukoht,3
67233,B-PER,uhkusega,3
27534,B-LOC,tallu,3
54483,B-PER,järeltulijad,3
27524,B-LOC,taliolümpiamängudel,3
75147,I-ORG,astus,3
67240,B-PER,ujub,3
27515,B-LOC,tal,3
29007,B-LOC,toomas,3
49840,B-PER,Septembri,3
27502,B-LOC,taksojuhid,3
83342,I-ORG,tasemel,3
27480,B-LOC,taigas,3
27475,B-LOC,tahtsid,3
49839,B-PER,Seppel,3
63955,B-PER,seisid,3
67257,B-PER,ulatas,3
27470,B-LOC,tahtis,3
39200,B-ORG,kommentaare,3
75089,I-ORG,aseesimees,3
83428,I-ORG,teema,3
27371,B-LOC,taasühendamise,3
63915,B-PER,seepärast,3
54596,B-PER,jõugu,3
67334,B-PER,usinasti,3
29236,B-LOC,trend,3
38372,B-ORG,kaitse,3
54603,B-PER,jõuliselt,3
54615,B-PER,jõusaalis,3
82140,I-ORG,rendib,3
29270,B-LOC,trio,3
83509,I-ORG,tegid,3
29287,B-LOC,troonile,3
39422,B-ORG,korduvalt,3
74983,I-ORG,arsti,3
63869,B-PER,sealsamas,3
63867,B-PER,sealjuures,3
83518,I-ORG,teha,3
27238,B-LOC,sümfoonikud,3
54642,B-PER,kaanel,3
39425,B-ORG,koridorides,3
29289,B-LOC,troonipärija,3
82119,I-ORG,rektoril,3
27222,B-LOC,sümboli,3
74978,I-ORG,arne@ekspress.ee,3
27218,B-LOC,sülle,3
27209,B-LOC,sügisel,3
54650,B-PER,kaasabil,3
54652,B-PER,kaasaegne,3
82117,I-ORG,rektoriga,3
63853,B-PER,seaduse,3
29295,B-LOC,trumbiks,3
49744,B-PER,SAI,3
83499,I-ORG,tegevtoimetaja,3
39405,B-ORG,koostatud,3
54585,B-PER,jõud,3
54563,B-PER,jäägrite,3
27342,B-LOC,taasiseseisvumisel,3
82231,I-ORG,riiklik,3
82230,I-ORG,riikidesse,3
53902,B-PER,initsiatiivil,3
27329,B-LOC,t,3
27324,B-LOC,süüdistatakse,3
83464,I-ORG,tegelased,3
27318,B-LOC,süüakse,3
82216,I-ORG,riigipea,3
38400,B-ORG,kallale,3
82207,I-ORG,riigi,3
67305,B-PER,unustab,3
29187,B-LOC,transiit,3
64352,B-PER,sisuliselt,3
38399,B-ORG,kallal,3
27307,B-LOC,süsteemis,3
39336,B-ORG,kontsertmeister,3
75038,I-ORG,arvel,3
75706,I-ORG,ehitati,3
27297,B-LOC,sünnitusmajja,3
83478,I-ORG,tegema,3
67032,B-PER,tõttu,3
75010,I-ORG,arutab,3
39387,B-ORG,koosneb,3
39395,B-ORG,koosseisu,3
27282,B-LOC,sünnipäev,3
39396,B-ORG,koosseisus,3
55745,B-PER,kirju,3
41023,B-ORG,meelelahutustoimetuse,3
72457,I-LOC,taga,3
52732,B-PER,evangeeliumis,3
62214,B-PER,pretsedenditu,3
31533,B-LOC,varemgi,3
42116,B-ORG,otse,3
22350,B-LOC,puhtaks,3
22349,B-LOC,puhta,3
86947,I-PER,Läinud,3
42120,B-ORG,otsesaates,3
80595,I-ORG,olevat,3
31544,B-LOC,variandis,3
42128,B-ORG,otsib,3
56986,B-PER,kuulsas,3
80587,I-ORG,oletab,3
56988,B-PER,kuulsat,3
80582,I-ORG,olema,3
62206,B-PER,pressis,3
56991,B-PER,kuulsus,3
22299,B-LOC,pubi,3
80576,I-ORG,oktoobris,3
42137,B-ORG,otsusele,3
80571,I-ORG,oksjonil,3
22296,B-LOC,psühholoogide,3
37148,B-ORG,ettepanekuga,3
22286,B-LOC,psühholoog,3
42142,B-ORG,otsustanud,3
68303,B-PER,vihaselt,3
72974,I-LOC,võiks,3
22276,B-LOC,psühhiaatriahaiglas,3
62201,B-PER,pressiesindaja,3
65211,B-PER,sünnipäevaks,3
31531,B-LOC,varemete,3
52733,B-PER,evangeeliumist,3
42186,B-ORG,pakkumise,3
48594,B-PER,Juuraku,3
80624,I-ORG,omab,3
86815,I-PER,Kunstiteadlane,3
86819,I-PER,Kunstnik,3
56962,B-PER,kuulda,3
22502,B-LOC,puumajade,3
86828,I-PER,Kus,3
31493,B-LOC,vapustanud,3
31496,B-LOC,vara,3
56963,B-PER,kuuldavasti,3
76583,I-ORG,huvid,3
80607,I-ORG,olukorra,3
73037,I-LOC,äärsest,3
22467,B-LOC,puskarit,3
22465,B-LOC,purustatud,3
22452,B-LOC,purjus,3
86866,I-PER,Kümme,3
31513,B-LOC,varasem,3
22431,B-LOC,punkti,3
22415,B-LOC,punavein,3
31514,B-LOC,varasema,3
86900,I-PER,Laupäeval,3
37173,B-ORG,faile,3
22406,B-LOC,punane,3
86903,I-PER,Lavastaja,3
22395,B-LOC,pulma,3
22390,B-LOC,pullide,3
22383,B-LOC,puitlinnad,3
22380,B-LOC,puitarhitektuuri,3
76595,I-ORG,huvitatud,3
31573,B-LOC,varuosade,3
31598,B-LOC,vastab,3
23231,B-LOC,rahuläbirääkimistel,3
22116,B-LOC,programmeerija,3
52681,B-PER,ettepanekud,3
87128,I-PER,Nüüd,3
22096,B-LOC,professoriks,3
31666,B-LOC,vastvalminud,3
22095,B-LOC,professoriga,3
31668,B-LOC,vedada,3
37085,B-ORG,esinemist,3
22085,B-LOC,professionaalne,3
87141,I-PER,Oleme,3
80490,I-ORG,näitusesaalis,3
22078,B-LOC,produtsendid,3
42288,B-ORG,pankrotis,3
52672,B-PER,ettekanne,3
57044,B-PER,kvartalisse,3
37070,B-ORG,esindav,3
76678,I-ORG,ikka,3
57045,B-PER,kvartalist,3
31682,B-LOC,vee,3
37060,B-ORG,esindajate,3
31690,B-LOC,veedab,3
37057,B-ORG,esindajale,3
42331,B-ORG,parimad,3
66747,B-PER,tuttavat,3
48514,B-PER,ISE,3
22027,B-LOC,pressist,3
62163,B-PER,praeguses,3
68351,B-PER,viimases,3
76690,I-ORG,ilmselt,3
76691,I-ORG,ilmub,3
87119,I-PER,Näitlejad,3
22119,B-LOC,programmi,3
80543,I-ORG,nõustaja,3
22124,B-LOC,programmis,3
72954,I-LOC,välispoliitikat,3
62197,B-PER,president,3
31606,B-LOC,vastaseid,3
42208,B-ORG,palees,3
72938,I-LOC,vähem,3
72935,I-LOC,vägede,3
80536,I-ORG,nõuniku,3
57018,B-PER,kuuluvat,3
22226,B-LOC,proua,3
76637,I-ORG,hüüdlause,3
22221,B-LOC,protsessi,3
57020,B-PER,kuum@ekspress.ee,3
22193,B-LOC,propagandat,3
76659,I-ORG,igakuist,3
42248,B-ORG,pandud,3
22182,B-LOC,proovitud,3
80522,I-ORG,nõuetega,3
80521,I-ORG,nõuete,3
87089,I-PER,Need,3
72910,I-LOC,viimastel,3
87094,I-PER,New,3
68322,B-PER,viiakse,3
48539,B-PER,Inkasso,3
37092,B-ORG,esitanud,3
87103,I-PER,No,3
57042,B-PER,kvartalile,3
72904,I-LOC,viimane,3
31650,B-LOC,vastust,3
22129,B-LOC,progressiivne,3
37187,B-ORG,feel,3
37193,B-ORG,festivali,3
42062,B-ORG,osalusega,3
48739,B-PER,Kell,3
68166,B-PER,veetnud,3
48726,B-PER,Kaubamaja,3
31372,B-LOC,vanahärra,3
41928,B-ORG,omab,3
41930,B-ORG,omadega,3
66783,B-PER,tuuri,3
62269,B-PER,programm,3
65123,B-PER,südame,3
22980,B-LOC,püütud,3
80690,I-ORG,ootas,3
86485,I-PER,Esmaspäev,3
41937,B-ORG,omakapitali,3
22976,B-LOC,püütakse,3
22967,B-LOC,püüdleb,3
37289,B-ORG,formaati,3
68179,B-PER,veine,3
22952,B-LOC,püsti,3
80676,I-ORG,ooperi,3
31407,B-LOC,vanast,3
41945,B-ORG,omand,3
80671,I-ORG,ongi,3
22928,B-LOC,pürgides,3
48709,B-PER,Kapten,3
86547,I-PER,Hea,3
22863,B-LOC,põranda,3
76516,I-ORG,hoiatab,3
80667,I-ORG,omast,3
22836,B-LOC,põllumajandust,3
22825,B-LOC,põllumajanduses,3
52833,B-PER,finantsdirektor,3
23027,B-LOC,raamatukogu,3
42061,B-ORG,osaluse,3
56859,B-PER,kuri,3
31311,B-LOC,valmistas,3
73150,I-ORG,',3
23203,B-LOC,rahavoogude,3
86319,I-PER,Andekas,3
23183,B-LOC,rahast,3
23182,B-LOC,rahasse,3
37320,B-ORG,fännide,3
80742,I-ORG,osakonnas,3
68126,B-PER,veedab,3
86379,I-PER,Briti,3
62328,B-PER,prototüüp,3
62315,B-PER,prospektil,3
31325,B-LOC,valmiva,3
31326,B-LOC,valmivad,3
56835,B-PER,kunstnike,3
80734,I-ORG,osakonda,3
68132,B-PER,veenab,3
23050,B-LOC,raamatupoed,3
23049,B-LOC,raamatupoe,3
31331,B-LOC,valssi,3
23041,B-LOC,raamatumess,3
86445,I-PER,Ehkki,3
23036,B-LOC,raamatukogust,3
52835,B-PER,finantsjuht,3
31336,B-LOC,valuuta,3
41908,B-ORG,oligi,3
68150,B-PER,veeparki,3
80713,I-ORG,ordeni,3
48744,B-PER,Keskerakondlasest,3
22824,B-LOC,põllumajandusele,3
68190,B-PER,veinikeldris,3
22815,B-LOC,põllud,3
37263,B-ORG,firmade,3
86728,I-PER,Kindlasti,3
22644,B-LOC,päästeteenistuse,3
52771,B-PER,festivali,3
76547,I-ORG,hoonest,3
86741,I-PER,Kirjanik,3
76551,I-ORG,hoopis,3
22623,B-LOC,pääsemiseks,3
22619,B-LOC,pääseks,3
42008,B-ORG,operatiivtöötaja,3
48631,B-PER,KIRJELDAB,3
22614,B-LOC,pääl,3
22607,B-LOC,pätid,3
22601,B-LOC,päritolust,3
42024,B-ORG,ordeni,3
86761,I-PER,Kolm,3
73069,I-LOC,õppima,3
56953,B-PER,kuulama,3
31463,B-LOC,vanglast,3
22587,B-LOC,pärineva,3
56954,B-PER,kuulamas,3
86769,I-PER,Kommenteerib,3
42053,B-ORG,osalemine,3
65170,B-PER,sümfoonia,3
76557,I-ORG,hotelli,3
22550,B-LOC,päikese,3
31479,B-LOC,vanimate,3
56959,B-PER,kuulates,3
50469,B-PER,administratsiooni,3
22527,B-LOC,päevalehed,3
52773,B-PER,festivalil,3
56939,B-PER,kuu,3
42000,B-ORG,operaator,3
56908,B-PER,kuskil,3
50454,B-PER,about,3
41962,B-ORG,omanikku,3
50456,B-PER,absoluutselt,3
22800,B-LOC,põliselanike,3
91656,I-PER,kava,3
37239,B-ORG,finaalturniiril,3
52781,B-PER,filme,3
22779,B-LOC,põleb,3
37232,B-ORG,filosoofia,3
22763,B-LOC,põhjustanud,3
56907,B-PER,kusagilt,3
41966,B-ORG,omanikuks,3
22758,B-LOC,põhjavee,3
22748,B-LOC,põhjaranniku,3
68248,B-PER,verist,3
41967,B-ORG,omanikule,3
22737,B-LOC,põhjaosa,3
22734,B-LOC,põhjalikult,3
56916,B-PER,kutsel,3
22721,B-LOC,põhiseadust,3
22716,B-LOC,põhiseaduse,3
31446,B-LOC,vangilaagrist,3
68218,B-PER,venelaste,3
56921,B-PER,kutsuda,3
41980,B-ORG,ometi,3
80649,I-ORG,omanikeks,3
22676,B-LOC,põgenikest,3
68244,B-PER,veres,3
80448,I-ORG,nähtud,3
57068,B-PER,käesoleva,3
80446,I-ORG,nägin,3
31984,B-LOC,vette,3
21337,B-LOC,pisikeses,3
80248,I-ORG,müüvad,3
80243,I-ORG,müümisega,3
80240,I-ORG,müüma,3
50531,B-PER,aimata,3
61979,B-PER,poliitikasse,3
80238,I-ORG,müük,3
61975,B-PER,poliitika,3
80225,I-ORG,müügiks,3
32040,B-LOC,vihmametsades,3
21300,B-LOC,pind,3
21295,B-LOC,pimedate,3
87651,I-PER,Valik,3
87657,I-PER,Vana,3
50534,B-PER,aina,3
52582,B-PER,esinenud,3
21262,B-LOC,piletid,3
72589,I-LOC,toimuval,3
36887,B-ORG,endas,3
32047,B-LOC,viibida,3
57361,B-PER,külastasid,3
21239,B-LOC,pikemat,3
21233,B-LOC,pikamaajooksjad,3
87695,I-PER,Viis,3
66701,B-PER,tuntust,3
21225,B-LOC,pikaajaline,3
21224,B-LOC,pika,3
87706,I-PER,Vormel-1,3
21211,B-LOC,piiskopi,3
31988,B-LOC,video,3
42699,B-ORG,plaane,3
21516,B-LOC,poksija,3
50530,B-PER,aimas,3
80296,I-ORG,neid,3
21506,B-LOC,pojad,3
68521,B-PER,vägagi,3
62001,B-PER,politseile,3
61999,B-PER,politseiga,3
21486,B-LOC,poisi,3
31941,B-LOC,veriste,3
42649,B-ORG,pildi,3
48303,B-PER,Eesmaa,3
76768,I-ORG,inimesi,3
42654,B-ORG,pildistab,3
21451,B-LOC,poed,3
31970,B-LOC,veteranid,3
87536,I-PER,To,3
72625,I-LOC,tuleks,3
72623,I-LOC,tuleb,3
76770,I-ORG,inimeste,3
36919,B-ORG,ennustas,3
21428,B-LOC,plats,3
21415,B-LOC,planeeritud,3
42664,B-ORG,pilt,3
21397,B-LOC,plahvatas,3
21391,B-LOC,plaati,3
52584,B-PER,esinesid,3
21390,B-LOC,plaate,3
42692,B-ORG,plaadifirma,3
87584,I-PER,Tänapäeva,3
21386,B-LOC,plaanist,3
21380,B-LOC,plaanide,3
52573,B-PER,esinemised,3
50561,B-PER,ainuüksi,3
36866,B-ORG,emeriitprofessor,3
36856,B-ORG,ema,3
72551,I-LOC,territooriumilt,3
87754,I-PER,[,3
61928,B-PER,poes,3
76863,I-ORG,istungil,3
87757,I-PER,a.,3
72522,I-LOC,tegutsev,3
21118,B-LOC,piiridel,3
36793,B-ORG,ekspertide,3
76870,I-ORG,istuv,3
32103,B-LOC,viimine,3
36791,B-ORG,ekspert,3
57455,B-PER,la,3
52545,B-PER,esindajad,3
32117,B-LOC,viinamarjadest,3
21101,B-LOC,piiratud,3
61882,B-PER,plaatide,3
61881,B-PER,plaati,3
87779,I-PER,aastast,3
48228,B-PER,Cru,3
68594,B-PER,väimees,3
80176,I-ORG,mõte,3
21063,B-LOC,piimakombinaati,3
42850,B-ORG,portaal,3
21059,B-LOC,piimakombinaadi,3
72472,I-LOC,talu,3
21042,B-LOC,pii,3
80164,I-ORG,mõne,3
80162,I-ORG,mõlemad,3
50578,B-PER,ajakirja,3
57418,B-PER,küsimuse,3
42762,B-ORG,poleks,3
36808,B-ORG,elab,3
80208,I-ORG,müügi,3
57371,B-PER,küljest,3
57373,B-PER,külla,3
57375,B-PER,küllaltki,3
57376,B-PER,küllap,3
52560,B-PER,esindavad,3
21196,B-LOC,piirkondadest,3
80216,I-ORG,müügiga,3
21194,B-LOC,piirkondade,3
57378,B-PER,külma,3
68558,B-PER,väidetav,3
57388,B-PER,kümmekond,3
21186,B-LOC,piirivalvurite,3
76824,I-ORG,intervjuud,3
21183,B-LOC,piirivalvureid,3
42750,B-ORG,poisid,3
61950,B-PER,pojale,3
32075,B-LOC,viiel,3
66695,B-PER,tuntuks,3
21179,B-LOC,piirivalvet,3
21167,B-LOC,piirivalvele,3
76850,I-ORG,isiklikult,3
21161,B-LOC,piiritust,3
76851,I-ORG,isikus,3
61940,B-PER,poiss,3
72566,I-LOC,tippu,3
42742,B-ORG,poeg,3
87740,I-PER,Wagner,3
76852,I-ORG,isikuvastaste,3
87493,I-PER,Tantsijad,3
87486,I-PER,Tal,3
72836,I-LOC,vanemaks,3
31799,B-LOC,veinil,3
87313,I-PER,Rezhissöör,3
21820,B-LOC,populaarseks,3
80392,I-ORG,noorte,3
42429,B-ORG,peakontori,3
42434,B-ORG,peakorteri,3
48464,B-PER,Hiire,3
80383,I-ORG,noored,3
42445,B-ORG,peakunstnik,3
87344,I-PER,Saadetud,3
87345,I-PER,Saadud,3
68406,B-PER,villas,3
21771,B-LOC,popansambel,3
21762,B-LOC,pop,3
57159,B-PER,käskkiri,3
21758,B-LOC,poolteist,3
57166,B-PER,käsutada,3
21753,B-LOC,poolse,3
72777,I-LOC,vahelise,3
62096,B-PER,populaarsust,3
66728,B-PER,turuväärtus,3
48436,B-PER,Hall,3
50520,B-PER,ahju,3
68434,B-PER,visiidi,3
57180,B-PER,kättemaksu,3
28642,B-LOC,tipp,3
76700,I-ORG,ilmutas,3
52630,B-PER,esmaspäeval,3
87380,I-PER,Selle,3
21715,B-LOC,poodidest,3
21823,B-LOC,populaarsemaid,3
52636,B-PER,esseede,3
57311,B-PER,kõrvutades,3
42419,B-ORG,peahoonesse,3
31740,B-LOC,veetnud,3
42381,B-ORG,patrull,3
57104,B-PER,käitumist,3
21965,B-LOC,prefektuuri,3
57114,B-PER,käratas,3
62129,B-PER,positsiooni,3
68355,B-PER,viimaste,3
21957,B-LOC,praosti,3
57124,B-PER,käsikirja,3
66743,B-PER,tuttavaks,3
42392,B-ORG,peaaegu,3
68368,B-PER,viinud,3
21935,B-LOC,praegusel,3
52646,B-PER,esseistika,3
62118,B-PER,poseerib,3
65263,B-PER,süüdistada,3
21927,B-LOC,praegugi,3
68375,B-PER,viisakalt,3
37035,B-ORG,esimehele,3
21925,B-LOC,praamiga,3
62113,B-PER,portreega,3
21908,B-LOC,postmarki,3
21907,B-LOC,postmarke,3
21902,B-LOC,postmargid,3
42408,B-ORG,peadirektorile,3
42410,B-ORG,peadirektorit,3
76693,I-ORG,ilmumise,3
68384,B-PER,viitas,3
42418,B-ORG,peahoones,3
80370,I-ORG,ninamees,3
57211,B-PER,kõigist,3
21714,B-LOC,poodidesse,3
21712,B-LOC,poodide,3
42563,B-ORG,personalijuhi,3
21582,B-LOC,poliitiliste,3
42566,B-ORG,personaliosakonna,3
31886,B-LOC,venekeelsed,3
42577,B-ORG,pesupulbri,3
52608,B-PER,esitleb,3
31888,B-LOC,venekeelses,3
36956,B-ORG,erastamisel,3
52606,B-PER,esitavad,3
72682,I-LOC,tänav,3
31902,B-LOC,venelastega,3
42586,B-ORG,pidada,3
48346,B-PER,Ernits,3
68485,B-PER,voodisse,3
80317,I-ORG,neurokirurg,3
21563,B-LOC,poliitikut,3
48330,B-PER,End,3
80312,I-ORG,nentis,3
68503,B-PER,vormistas,3
42603,B-ORG,pigem,3
57279,B-PER,kõrget,3
57291,B-PER,kõrva,3
31921,B-LOC,verd,3
57303,B-PER,kõrvalt,3
62006,B-PER,politseinikud,3
31925,B-LOC,veres,3
36936,B-ORG,erakooli,3
65287,B-PER,süütab,3
21532,B-LOC,polevat,3
36958,B-ORG,erastamisest,3
36962,B-ORG,erastamist,3
62047,B-PER,poolehoidjad,3
57225,B-PER,kõlab,3
42472,B-ORG,peamised,3
42481,B-ORG,pearezhissöör,3
21695,B-LOC,pommitamisel,3
68443,B-PER,visioon,3
65273,B-PER,süüdistus,3
65274,B-PER,süüdistuse,3
72749,I-LOC,uueks,3
66721,B-PER,turundusjuht,3
21684,B-LOC,pommiplahvatuse,3
21663,B-LOC,politseiuurija,3
72748,I-LOC,uue,3
48377,B-PER,FILM,3
21648,B-LOC,politseiprefektiks,3
57236,B-PER,kõndis,3
52618,B-PER,esituses,3
62051,B-PER,poolel,3
68471,B-PER,volikogu,3
87440,I-PER,Suur,3
36988,B-ORG,erinumbri,3
42506,B-ORG,peatreener,3
21621,B-LOC,politseikomissar,3
36983,B-ORG,erikorrespondent,3
57244,B-PER,kõnedest,3
36969,B-ORG,eri,3
21606,B-LOC,politseiinspektor,3
76747,I-ORG,infoosakonna,3
42541,B-ORG,perekonna,3
21599,B-LOC,politseiametnik,3
86303,I-PER,Alates,3
86298,I-PER,Akadeemik,3
30603,B-LOC,uskumatult,3
81084,I-ORG,peakorter,3
50363,B-PER,XIII,3
85469,I-ORG,ühed,3
73553,I-ORG,9600S,3
30827,B-LOC,vabamüürlaste,3
85475,I-ORG,ühel,3
62813,B-PER,raadiost,3
85476,I-ORG,ühele,3
62812,B-PER,raadios,3
24372,B-LOC,roheliste,3
30833,B-LOC,vabanemist,3
30838,B-LOC,vabariiklased,3
24361,B-LOC,rocki,3
81069,I-ORG,peainseneri,3
37741,B-ORG,ilmuma,3
41330,B-ORG,muutub,3
41333,B-ORG,muutunud,3
85508,I-ORG,ühinevad,3
85510,I-ORG,ühingu,3
85512,I-ORG,ühise,3
81068,I-ORG,peainsener,3
85520,I-ORG,ühisfirma,3
37735,B-ORG,ilma,3
62808,B-PER,raadiohääl,3
24309,B-LOC,rinne,3
85542,I-ORG,ühte,3
37726,B-ORG,igati,3
24303,B-LOC,ringteel,3
67771,B-PER,valitsusest,3
81062,I-ORG,peagi,3
41321,B-ORG,muusikat,3
62820,B-PER,raamatuga,3
62799,B-PER,püüdnud,3
67765,B-PER,valitsusajal,3
56092,B-PER,kokkuleppele,3
85405,I-ORG,õpilaste,3
30788,B-LOC,vaatlejad,3
81103,I-ORG,pealkirjaga,3
53164,B-PER,haud,3
24483,B-LOC,ruumis,3
85411,I-ORG,õppealajuhataja,3
24475,B-LOC,ruumi,3
56100,B-PER,kokkuvõttes,3
85420,I-ORG,õppejõuna,3
24462,B-LOC,rulett,3
37764,B-ORG,indeks,3
56104,B-PER,kokteili,3
73578,I-ORG,Aga,3
56111,B-PER,kolib,3
56112,B-PER,kolida,3
41295,B-ORG,muudeti,3
24447,B-LOC,rootsi,3
76156,I-ORG,filiaal,3
56120,B-PER,kolisid,3
62828,B-PER,raamatul,3
66823,B-PER,tähtsaim,3
85446,I-ORG,öelnud,3
49210,B-PER,Minu,3
41304,B-ORG,muuseumis,3
30805,B-LOC,vabadussõjas,3
73569,I-ORG,ALLIKAS,3
76160,I-ORG,film,3
85455,I-ORG,ööklubis,3
81060,I-ORG,peadirigent,3
62781,B-PER,püsti,3
80749,I-ORG,osales,3
81015,I-ORG,partner,3
81004,I-ORG,partei,3
56250,B-PER,komöödia,3
62731,B-PER,pööras,3
85622,I-ORG,ülevõtmisega,3
24170,B-LOC,riigitüüri,3
53095,B-PER,hallis,3
56257,B-PER,konflikt,3
80994,I-ORG,parimad,3
85634,I-ORG,üliõpilased,3
80993,I-ORG,parima,3
85637,I-ORG,üliõpilasena,3
56272,B-PER,konkureerib,3
24155,B-LOC,riigist,3
41439,B-ORG,mõned,3
53093,B-PER,hall,3
56275,B-PER,konkurendid,3
64943,B-PER,sätib,3
56281,B-PER,konkurenti,3
53083,B-PER,haldab,3
41448,B-ORG,mõningaid,3
62701,B-PER,põlvkond,3
85655,I-ORG,ümbruses,3
30939,B-LOC,vahelt,3
